Dst Port,Protocol,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Flow Byts/s,Flow IAT Std,Flow IAT Min,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Active Min,Idle Std,Idle Min,Label
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,3.39579678913604e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.11111110893978232,0.33333334375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,DoS attack
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.05742593464411014,0.042277216666666666,0.0,0.04831520854066769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2505879332548795e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031280517578125,0.0,0.0,0.5,0.0,0.0,0.0,0.04831520992105624,DDoS attack
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,3.39579678913604e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.11111110893978232,0.33333334375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,DoS attack
0.0008133200337604543,1.0,0.05062104552047465,0.0,0.3075221238938053,0.07607900433869363,0.002237192415730337,0.0,1.0176071044777666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.00037077600199199643,0.0011123470458984375,0.08,0.0452816909478722,0.0020504315469594405,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.12730035665852457,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Benign
0.00679812782935625,0.3529411764705882,0.3218654746642192,0.47743437339304495,0.0,0.26807054075257203,8.227227886071366e-07,0.21876770335455167,1.1319322630453467e-08,0.8490124333333333,0.6044363005780347,2.1427857166665873e-06,0.34884755,0.34502739436619717,0.3962598522550187,9.523492164770624e-09,0.0,0.0,0.028811524609843937,3.2912306696520336e-08,8.833792805671691e-08,0.0,0.36995399549035696,0.13686596253035618,0.0,0.0,1.0,0.0,0.0,0.0,0.4129857223058885,0.1250152587890625,0.0156707763671875,0.0594059405940594,0.5,0.0,0.002525688360813677,0.0,0.39554085517742327,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.00017997722982421012,0.0001325,0.0,0.00015142352397777217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192237238131999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.0008133200337604543,1.0,0.05441762393451025,0.0,0.21460176991150443,0.05309110374714592,0.0010161716116573033,0.0,1.7522311431941968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.0002153252563761342,0.0006459948120117187,0.08600000000000001,0.024699103878648904,0.0006100457495085939,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.10637427063246574,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.4548863567723954,0.39637881411853715,0.0,0.3814581145490486,2.5091684405723315e-05,0.005762792514895047,5.6596613152267334e-08,0.47568375,0.014110111994219653,2.7522892094073056e-06,0.4756973583333333,0.013165051349765259,0.011521073216807757,2.5713428844880683e-07,0.0,0.0,0.3139255702280912,8.870760780268893e-07,1.8218865394592285e-06,0.0,0.281539963994032,0.07926475012719093,0.0,1.0,1.0,0.0,0.0,0.0,0.576652561350886,0.1250152587890625,0.0187530517578125,1.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.0012276528811478555,0.3529411764705882,0.15312866269943584,0.3534178443687125,0.0,0.09058327495002731,2.5705079496576547e-06,0.026035501695997887,6.79159357827208e-08,3.9141666666666665e-05,4.551721473649747e-05,2.8189536539258213e-06,0.04174398333333333,0.06780045187793428,0.0476639354656172,1.3047184265735756e-05,0.0,0.0,0.02040816326530612,2.5982343570446923e-07,7.985172867774963e-07,0.0,0.20325142633224597,0.04131114333760768,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.1665367679573849,0.41021728515625,0.00335693359375,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,DoS attack
0.7596409115322643,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.08565729625183852,0.0029740129915730336,2.2500207178871164e-05,9.055458104362774e-08,3.929166666666667e-05,6.313023561687139e-05,1.0475841281481093e-07,3.425833333333334e-05,0.0,3.9151076289372035e-05,3.9151076289372035e-05,0.0,0.0,0.006002400960384153,0.00035347546477278044,0.0004241781616210937,0.0,0.26402856610139464,0.06971108830325927,0.0,1.0,1.0,0.0,0.0,0.0,0.20726790728921923,1.0,0.5000152587890625,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Benign
0.05200644517762603,0.3529411764705882,0.009913288282242916,0.028021755714576168,0.0,0.006932859082553838,2.919445037841797e-07,0.008022611182848395,6.338820673053942e-07,0.02726135,0.018155942919075144,0.0013245368011542472,0.018005491666666668,0.022060088028169014,0.016616970068778377,0.003960048988462756,0.0,0.0,0.010804321728691476,6.05017161733637e-07,9.1704922914505e-07,0.0,0.01241010641716055,0.0001540107475048709,0.0,0.0,1.0,0.0,0.0,0.0,0.01097973674153298,0.0030670166015625,0.975860595703125,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.47832021796957513,0.8411876267458289,0.0,0.15969433249207032,1.7006217013584094e-06,0.05544556769124028,5.6596613152267334e-08,0.9583333333333334,0.13772507225433525,4.761746037036861e-08,0.9583333333333334,0.11235086854460094,0.0961872708641833,1.6189936680110062e-07,0.0,0.0,0.0978391356542617,6.898244017449438e-08,2.259943038225174e-07,0.0,0.44245819451036644,0.19576927859501192,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.38930121637416276,0.1250152587890625,0.027862548828125,0.19801980198019803,0.5,0.24203887237669258,0.0002666230676360278,0.06338223958333333,0.05014983453360605,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,2.603444205004297e-07,1.9166666666666668e-07,0.0,2.190403177036956e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985501647533933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03131103515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.0008133200337604543,1.0,0.05315209779649839,0.0,0.3185840707964602,0.07881565917102075,8.28498562587781e-05,0.0,0.00028552991335318873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,1.3208054877235592e-05,3.964321136474609e-05,0.084,0.04665386422504581,0.002176582982814613,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.13253187816503928,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.358318715654416e-07,1e-07,0.0,1.1428190488888465e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555551295393704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03131103515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,3.39579678913604e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.11111110893978232,0.33333334375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,DoS attack
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.11255479386953184,0.08286331666666667,0.0,0.0946977767407753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.069581994207056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031280517578125,0.0,0.0,0.5,0.0,0.0,0.0,0.09469777944633595,DDoS attack
0.05200644517762603,0.3529411764705882,0.17843918545967316,0.3251200595143282,0.0,0.1236186106692925,1.830894624517205e-05,0.0033365759943338254,3.39579678913604e-08,0.013853975000000001,0.011232265173410404,2.857047622222116e-08,0.012955533333333333,0.007869359595070423,0.00896626311471773,0.0010388606193018387,0.0,0.0,0.02280912364945978,1.5976832138607555e-06,4.210584640502929e-06,0.0,0.25171437418741904,0.06336013234132908,0.0,1.0,1.0,0.0,0.0,0.0,0.20995840355716214,0.1250152587890625,0.9593658447265625,0.04950495049504951,0.5,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0002667964343997882,0.00019641666666666668,0.0,0.00022446870818591762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.827819453997312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.1319322630453467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.3333333291006701,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,Brute-force
0.011923578608148546,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,2.8751079481351808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.001312329596837103,0.0039370078125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0156402587890625,1.52587890625e-05,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,Infilteration
0.0008133200337604543,1.0,0.05062104552047465,0.0,0.3075221238938053,0.07607900433869363,0.0015122075140449438,0.0,1.5054699098503112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012004801920768306,0.0002506202191653259,0.0007518796997070312,0.08,0.0452816909478722,0.0020504315469594405,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.12730035665852457,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0003361046468660548,0.0002474416666666667,0.0,0.000282781050155471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2445631738456533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.778669531190056,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,5.886047767835803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012004801920765,0.006410250202120441,0.01923076953125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0027008056640625,0.0039520263671875,0.0,0.5,0.0,0.0,0.0,0.0,Benign
0.006828819151384946,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.004200801434715094,6.338820673053942e-07,0.004420008333333334,0.01079116510115607,1.1285338107777359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,1.8790169800410664e-06,1.8853659629821777e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.1250152587890625,0.0,0.5,0.0,0.0,0.0,0.0,Benign
0.5358397912990103,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.052543772780680495,3.32644790477967e-06,0.021115330265302528,5.6596613152267334e-08,0.03442504166666667,0.05849299494219653,3.142752384444328e-07,0.0002808833333333333,0.00048030145063086854,0.00029828529809278073,2.271352881297794e-05,0.0,0.0,0.015606242496998799,3.971040795623609e-07,7.262155413627624e-07,0.0,0.24910645105636978,0.062054022704904885,0.0,0.0,0.0,1.0,0.0,0.0,0.17772641117965246,0.003631591796875,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.6963247141870637,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.06549727092842753,3.6619389566142906e-06,0.020074342731988284,6.79159357827208e-08,0.033086583333333336,0.05552656791907514,1.6189936525925327e-07,0.0007057,0.0001346158739546655,0.00044186146596886266,0.0003646259445125729,0.0,0.0,0.015606242496998799,4.134250632348101e-07,7.555932998657226e-07,0.0,0.2531799936714908,0.06410011485429234,0.0,0.0,0.0,1.0,0.0,0.0,0.18804413415083426,0.00335693359375,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.8699148315813704,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,4.47188454869954e-05,3.013203684226713e-05,0.0,0.0,0.0,2.2183333333333335e-05,0.0,2.53515361426194e-05,2.53515361426194e-05,0.0,0.0,0.009603841536614645,3.360257862732578e-05,0.000201653564453125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.00335693359375,0.003448486328125,0.0,0.8,0.0,0.0,0.0,0.0,Benign
0.5223356096063838,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.06841637080817774,3.5091614455319524e-06,0.02147492965463316,7.923525841317427e-08,0.034953983333333334,0.05950335260115607,2.0951682562962186e-07,0.00023268333333333334,0.0004358832159624413,0.000258000926235801,7.91402198892439e-06,0.0,0.0,0.015606242496998799,3.909988154956852e-07,7.152260541915893e-07,0.0,0.25427991545483064,0.06465827906062682,0.0,0.0,0.0,1.0,0.0,0.0,0.19036925482039635,0.00335693359375,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.008436840718929146,0.016863296888146168,0.0,0.13190676291816666,8.537188240651334e-06,0.007274990329232837,3.39579678913604e-08,3.7750000000000003e-06,9.135165352352781e-06,2.857047622222116e-08,0.010792125,0.017541832453051645,0.012328846298731436,2.6665778061357746e-07,0.0,0.0,0.013805522208883552,7.65815434251635e-07,3.0886576175689695e-06,0.0,0.26926699345912214,0.07250470910443857,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16342276452646953,0.1250152587890625,0.00323486328125,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,DDoS attack
